###FILE ALREADY PARSED###
27228.26 0 3 
27391.3 2771.74 2 2 0 
27391.3 0 7 
27717.39 0 1 
28043.48 0 6 
28043.48 0 7 
28369.57 0 1 
28695.65 0 7 
29021.74 0 1 
29347.83 0 7 
29347.83 0 6 
29673.91 0 1 
30000 1467.39 1 2 0 
30000 0 7 
30326.09 0 1 
30652.17 0 7 
30652.17 0 6 
30978.26 0 1 
31304.35 652.17 0 2 0 
31304.35 326.09 2 2 0 
31304.35 0 7 
31956.52 0 6 
31956.52 0 7 
31956.52 326.09 3 2 0 
32282.61 0 7 
32282.61 0 1 
32282.61 163.04 2 2 0 
32445.65 0 1 
32445.65 0 7 
32608.7 0 7 
32608.7 0 1 
32934.78 0 3 
33260.87 0 6 
33260.87 0 1 
33260.87 0 2 
33260.87 0 7 
33586.96 0 3 
33913.04 0 7 
33913.04 0 1 
34239.13 0 3 
34565.22 0 6 
34565.22 0 1 
34565.22 0 7 
34565.22 0 2 
34891.3 0 3 
35217.39 0 7 
35217.39 0 1 
35543.48 0 4 
35869.57 0 1 
35869.57 0 6 
35869.57 0 2 
35869.57 0 7 
36195.65 0 4 
36521.74 0 7 
36521.74 0 1 
36847.83 0 4 
37173.91 0 6 
37173.91 0 7 
37173.91 0 1 
37173.91 0 2 
37500 0 3 
37500 0 5 
37663.04 0 3 
37663.04 0 5 
37826.09 0 7 
37826.09 0 1 
38152.17 0 5 
38478.26 0 6 
38478.26 0 1 
38478.26 0 2 
38478.26 0 7 
38804.35 0 5 
39130.44 0 1 
39130.44 0 7 
39456.52 0 5 
39782.61 0 7 
39782.61 0 2 
39782.61 0 1 
39782.61 0 6 
40108.7 0 5 
40434.78 0 1 
40434.78 0 7 
40760.87 0 4 
41086.96 0 7 
41086.96 0 2 
41086.96 0 1 
41086.96 0 6 
41413.04 0 4 
41739.13 0 1 
41739.13 0 7 
42065.22 0 4 
42391.3 0 1 
42391.3 0 2 
42391.3 0 6 
42391.3 0 7 
42717.39 0 3 
42717.39 0 5 
42880.44 0 3 
42880.44 0 5 
43043.48 652.17 3 4 0 
43043.48 0 7 
43043.48 0 1 
43695.65 326.09 4 4 0 
43695.65 0 1 
43695.65 0 2 
44021.74 326.09 2 4 0 
44347.83 652.17 5 4 0 
44347.83 0 1 
45000 326.09 6 4 0 
45000 0 1 
45000 0 2 
45326.09 978.26 3 4 0 
45652.17 0 1 
46304.35 326.09 4 4 0 
46304.35 0 1 
46304.35 0 2 
46630.44 978.26 2 4 0 
46956.52 0 1 
47608.7 0 1 
47608.7 0 2 
47934.78 0 5 
47934.78 0 3 
48097.83 0 5 
48097.83 0 3 
48260.87 0 7 
48260.87 0 1 
48913.04 326.09 3 4 0 
48913.04 0 1 
48913.04 0 2 
49239.13 326.09 2 4 0 
49565.22 652.17 4 4 0 
49565.22 0 1 
50217.39 0 2 
50217.39 326.09 5 4 0 
50217.39 0 1 
50217.39 326.09 6 4 0 
50543.48 978.26 6 4 0 
50869.57 0 1 
51521.74 0 2 
51521.74 326.09 6 4 0 
51521.74 326.09 5 4 0 
51521.74 0 1 
51847.83 978.26 4 4 0 
52173.91 0 1 
52826.09 0 2 
52826.09 0 1 
52826.09 326.09 2 4 0 
53152.17 978.26 3 4 0 
53152.17 0 3 
53152.17 0 5 
53315.22 0 5 
53315.22 0 3 
53478.26 0 1 
54130.44 326.09 3 4 0 
54130.44 0 1 
54130.44 0 2 
54456.52 326.09 4 4 0 
54782.61 0 1 
54782.61 652.17 5 4 0 
55434.78 0 2 
55434.78 0 1 
55434.78 326.09 3 4 0 
55760.87 978.26 6 4 0 
55760.87 978.26 3 4 0 
56086.96 0 1 
56739.13 0 2 
56739.13 0 1 
56739.13 326.09 4 4 0 
57065.22 978.26 6 4 0 
57391.3 0 1 
58043.48 0 2 
58043.48 0 1 
58369.57 0 3 
58369.57 0 5 
58532.61 0 3 
58532.61 0 5 
58695.65 0 1 
59021.74 326.09 3 4 0 
59347.83 326.09 2 4 0 
59673.91 326.09 4 4 0 
60000 326.09 5 4 0 
60326.09 652.17 6 4 0 
60978.26 978.26 3 4 0 
61956.52 326.09 0 4 0 
61956.52 326.09 6 4 0 
62282.61 1086.96 2 4 0 
62282.61 1086.96 4 4 0 
63260.87 434.78 0 4 0 
63260.87 434.78 6 4 0 
63586.96 1630.43 1 4 0 
63586.96 1793.48 3 4 0 
63586.96 1630.43 5 4 0 
65543.48 0 1 
65706.52 0 3 
65869.57 0 1 
65869.57 0 2 
66521.74 81.52 4 5 0 
66684.78 40.76 0 5 0 
66847.83 81.52 4 5 0 
67010.87 40.76 0 5 0 
67173.91 81.52 3 5 0 
67336.96 40.76 0 5 0 
67500 81.52 3 5 0 
67663.04 40.76 0 5 0 
67771.74 0 4 
67826.09 489.13 4 5 0 
68315.22 326.09 3 5 0 
69130.44 0 3 
69456.52 0 7 
69782.61 0 3 
69782.61 0 1 
69782.61 0 2 
70108.7 0 7 
70108.7 0 2 
70434.78 0 3 
70434.78 0 1 
70760.87 0 6 
70760.87 0 2 
70923.91 0 2 
71086.96 0 2 
71086.96 0 1 
71086.96 0 3 
71413.04 0 6 
71413.04 0 2 
71739.13 0 3 
71739.13 0 1 
72065.22 0 5 
72065.22 0 2 
72228.26 0 2 
72391.3 0 3 
72391.3 0 1 
72391.3 0 2 
72717.39 0 5 
72717.39 0 2 
73043.48 0 3 
73043.48 0 1 
73369.57 0 4 
73369.57 0 2 
73532.61 0 2 
73695.65 0 3 
73695.65 0 1 
73695.65 0 2 
74021.74 0 5 
74021.74 0 3 
74021.74 0 4 
74184.78 0 3 
74184.78 0 5 
74307.07 0 6 
74347.83 326.09 6 5 0 
74959.24 0 4 
75000 326.09 4 5 0 
75611.41 0 5 
75652.17 326.09 5 5 0 
76100.54 0 3 
76141.3 163.04 3 5 0 
76915.76 0 4 
76956.52 40.76 4 5 0 
77241.85 0 4 
77282.61 40.76 4 5 0 
77567.94 0 3 
77608.7 40.76 3 5 0 
77894.02 0 3 
77934.78 40.76 3 5 0 
78220.11 0 5 
78260.87 448.37 5 5 0 
78709.24 0 4 
78750 652.17 4 5 0 
79565.22 0 3 
79891.3 0 7 
80217.39 0 2 
80217.39 0 1 
80217.39 0 3 
80543.48 0 7 
80543.48 0 2 
80869.57 0 3 
80869.57 0 1 
81195.65 0 6 
81195.65 0 2 
81358.7 0 2 
81521.74 0 2 
81521.74 0 1 
81521.74 0 3 
81847.83 0 6 
81847.83 0 2 
82173.91 0 3 
82173.91 0 1 
82500 0 5 
82500 0 2 
82663.04 0 2 
82826.09 0 3 
82826.09 0 1 
82826.09 0 2 
83152.17 0 5 
83152.17 0 2 
83478.26 0 3 
83478.26 0 1 
83804.35 0 4 
83804.35 0 2 
83967.39 0 2 
84130.43 0 3 
84130.43 0 1 
84130.43 0 2 
84456.52 0 5 
84456.52 0 3 
84456.52 0 4 
84619.57 0 3 
84619.57 0 5 
84782.61 0 7 
84782.61 0 3 
84782.61 0 1 
84945.65 0 4 
85108.7 0 3 
85271.74 0 4 
85434.78 0 3 
85434.78 0 5 
85597.83 0 5 
85760.87 0 2 6 0 
85923.91 0 4 6 0 
86086.96 0 1 6 0 
86086.96 0 5 6 0 
86250 0 4 6 0 
86413.04 0 2 6 0 
86576.09 0 4 6 0 
86739.13 0 2 6 0 
86739.13 0 4 6 0 
86902.17 0 1 6 0 
87065.22 0 0 6 0 
87228.26 0 1 6 0 
87228.26 0 4 6 0 
87391.3 0 5 6 0 
87391.3 0 1 6 0 
87554.35 0 4 6 0 
87717.39 0 2 6 0 
87880.44 0 1 6 0 
88043.48 0 1 6 0 
88043.48 0 5 6 0 
88206.52 0 4 6 0 
88369.57 0 2 6 0 
88532.61 0 1 6 0 
88695.65 0 5 6 0 
88695.65 0 1 6 0 
88858.7 0 6 6 0 
89021.74 0 5 6 0 
89184.78 0 4 6 0 
89347.83 0 4 6 0 
89347.83 0 2 6 0 
89510.87 0 3 6 0 
89673.91 0 2 6 0 
89673.91 0 4 6 0 
89836.96 0 6 6 0 
89836.96 0 0 6 0 
90000 0 1 6 0 
90163.04 0 0 6 0 
90326.09 0 1 6 0 
90489.13 0 0 6 0 
90652.17 0 2 6 0 
90652.17 0 4 6 0 
90815.22 0 1 6 0 
90978.26 0 2 6 0 
91141.3 0 1 6 0 
91304.35 0 2 6 0 
91304.35 0 4 6 0 
91467.39 0 2 6 0 
91630.44 0 3 6 0 
91793.48 0 1 6 0 
91956.52 0 2 6 0 
91956.52 0 4 6 0 
92119.57 0 1 6 0 
92282.61 0 0 6 0 
92445.65 0 4 6 0 
92608.7 0 1 6 0 
92608.7 0 5 6 0 
92771.74 0 4 6 0 
92934.78 0 3 6 0 
93097.83 0 2 6 0 
93260.87 0 5 6 0 
93260.87 0 1 6 0 
93423.91 0 4 6 0 
93586.96 0 3 6 0 
93750 0 2 6 0 
93913.04 0 5 6 0 
93913.04 0 1 6 0 
94076.09 0 6 6 0 
94239.13 0 4 6 0 
94402.17 0 3 6 0 
94565.22 0 2 6 0 
94565.22 0 4 6 0 
94728.26 0 2 6 0 
94891.3 0 0 6 0 
94891.3 0 6 6 0 
95054.35 0 5 6 0 
95054.35 163.04 1 6 0 
95217.39 0 2 6 0 
95217.39 0 6 6 0 
95380.43 0 3 6 0 
95543.48 0 2 6 0 
95706.52 0 3 6 0 
95869.57 0 5 6 0 
95869.57 0 6 6 0 
95869.57 0 2 6 0 
96032.61 0 4 6 0 
96195.65 0 2 6 0 
96358.7 0 4 6 0 
96521.74 0 6 6 0 
96684.78 0 4 6 0 
96847.83 0 2 6 0 
97010.87 0 4 6 0 
97173.91 0 2 6 0 
97173.91 0 6 6 0 
97173.91 0 5 6 0 
97336.96 0 1 6 0 
97500 0 0 6 0 
97663.04 0 4 6 0 
97663.04 0 1 6 0 
97826.09 0 0 6 0 
97826.09 0 6 6 0 
97989.13 0 4 6 0 
98152.17 0 2 6 0 
98315.22 0 1 6 0 
98478.26 0 5 6 0 
98478.26 0 6 6 0 
98641.3 0 4 6 0 
98804.35 0 2 6 0 
98967.39 0 1 6 0 
99130.43 0 5 6 0 
99130.44 0 0 6 0 
99293.48 0 6 6 0 
99456.52 0 5 6 0 
99619.57 0 4 6 0 
99782.61 0 2 6 0 
99782.61 0 6 6 0 
99945.65 0 3 6 0 
100108.7 0 2 6 0 
100108.7 0 6 6 0 
100108.7 0 5 6 0 
100271.74 0 5 6 0 
100271.74 0 6 6 0 
100271.74 0 0 6 0 
100434.78 0 1 6 0 
100434.78 0 6 6 0 
100597.83 0 0 6 0 
100760.87 0 1 6 0 
100923.91 0 0 6 0 
101086.96 0 2 6 0 
101086.96 0 6 6 0 
101086.96 0 5 6 0 
101250 0 1 6 0 
101413.04 0 2 6 0 
101576.09 0 1 6 0 
101739.13 0 4 6 0 
101739.13 0 6 6 0 
101902.17 0 2 6 0 
102065.22 0 3 6 0 
102228.26 0 1 6 0 
102391.3 0 5 6 0 
102391.3 0 6 6 0 
102391.3 0 2 6 0 
102554.35 0 1 6 0 
102717.39 0 0 6 0 
103043.48 0 1 6 0 
103043.48 0 6 6 0 
103125 0 0 6 0 
103206.52 0 2 6 0 
103288.04 0 1 6 0 
103369.57 0 3 6 0 
103451.09 0 2 6 0 
103532.61 0 4 6 0 
103614.13 0 3 6 0 
103695.65 0 5 6 0 
103777.17 0 4 6 0 
103858.7 0 6 6 0 
103940.22 0 5 6 0 
104021.74 0 6 6 0 
104103.26 0 4 6 0 
104184.78 0 5 6 0 
104266.3 0 3 6 0 
104347.83 0 4 6 0 
104429.35 0 2 6 0 
104510.87 0 3 6 0 
104592.39 0 1 6 0 
104673.91 0 2 6 0 
104755.44 0 0 6 0 
104836.96 0 1 6 0 
104918.48 0 0 6 0 
105000 326.09 1 6 0 
105326.09 0 2 4 0 
105326.09 0 4 4 0 
105489.13 0 2 4 0 
105489.13 0 4 4 0 
105652.17 0 0 4 0 
105652.17 0 6 4 0 
105652.18 652.17 3 4 0 
106304.35 0 0 4 0 
106304.35 0 1 4 0 
106304.35 326.09 4 4 0 
106630.44 326.09 2 4 0 
106956.53 0 0 4 0 
106956.53 652.17 5 4 0 
107608.7 0 0 4 0 
107608.7 0 1 4 0 
107608.7 326.09 6 4 0 
107934.79 978.26 3 4 0 
108260.87 0 0 4 0 
108913.05 0 0 4 0 
108913.05 326.09 4 4 0 
108913.05 0 1 4 0 
109239.14 978.26 2 4 0 
109565.22 0 0 4 0 
110217.4 0 1 4 0 
110217.4 0 0 4 0 
110543.48 0 2 4 0 
110543.48 0 4 4 0 
110706.53 0 2 4 0 
110706.53 0 4 4 0 
110869.57 0 0 4 0 
110869.57 0 6 4 0 
111195.65 0 1 6 0 
111521.74 0 0 4 0 
111521.74 0 1 4 0 
111521.74 326.09 3 4 0 
111847.83 0 1 6 0 
111847.83 326.09 2 4 0 
112173.92 0 0 4 0 
112173.92 652.17 4 4 0 
112500 0 1 6 0 
112826.09 326.09 5 4 0 
112826.09 0 0 4 0 
112826.09 326.09 6 4 0 
112826.09 0 1 4 0 
113152.17 0 1 6 0 
113152.18 978.26 6 4 0 
113478.27 0 0 4 0 
113804.35 0 1 6 0 
114130.44 0 1 4 0 
114130.44 326.09 5 4 0 
114130.44 0 0 4 0 
114130.44 326.09 6 4 0 
114456.52 0 1 6 0 
114456.53 978.26 4 4 0 
114782.61 0 0 4 0 
115108.7 0 1 6 0 
115434.79 0 1 4 0 
115434.79 326.08 2 4 0 
115434.79 0 0 4 0 
115760.87 978.26 3 4 0 
115923.91 0 2 4 0 
115923.91 0 4 4 0 
116086.96 0 4 4 0 
116086.96 0 2 4 0 
116086.96 0 0 4 0 
116413.04 0 1 6 0 
116739.14 0 0 4 0 
116739.14 326.09 3 4 0 
116739.14 0 1 4 0 
117065.22 0 1 6 0 
117065.22 326.09 4 4 0 
117391.31 652.17 5 4 0 
117391.31 0 0 4 0 
117717.39 0 1 6 0 
118043.48 0 0 4 0 
118043.48 0 1 4 0 
118043.48 326.09 3 4 0 
118369.57 0 1 6 0 
118369.57 978.26 3 4 0 
118369.57 978.26 6 4 0 
118695.66 0 0 4 0 
119021.74 0 1 6 0 
119347.83 0 0 4 0 
119347.83 326.09 4 4 0 
119347.83 0 1 4 0 
119673.91 0 1 6 0 
119673.92 978.26 6 4 0 
120000 0 0 4 0 
120326.09 0 1 6 0 
120652.18 0 0 4 0 
120652.18 0 1 4 0 
120978.27 0 4 4 0 
120978.27 0 2 4 0 
121141.31 0 4 4 0 
121141.31 0 2 4 0 
121304.35 0 0 4 0 
121630.44 326.09 3 4 0 
121956.53 326.09 2 4 0 
122282.61 326.09 4 4 0 
122608.7 326.09 5 4 0 
122934.79 652.17 6 4 0 
123586.96 978.26 3 4 0 
124565.22 326.09 6 4 0 
124565.22 326.09 0 4 0 
124891.31 1086.96 4 4 0 
124891.31 1086.96 2 4 0 
125869.57 434.78 6 4 0 
125869.57 434.78 0 4 0 
126195.65 326.09 3 4 0 
126195.65 978.26 5 4 0 
126195.65 978.26 1 4 0 
126521.74 0 2 6 0 
126684.78 0 3 6 0 
126847.83 0 2 6 0 
127010.87 0 3 6 0 
127173.91 0 2 6 0 
127173.91 0 4 6 0 
127336.96 0 4 6 0 
127500 0 2 6 0 
127663.04 0 4 6 0 
127826.09 0 1 6 0 
127826.09 0 5 6 0 
127989.13 0 4 6 0 
128152.17 0 2 6 0 
128315.22 0 4 6 0 
128478.26 0 2 6 0 
128478.26 0 4 6 0 
128641.3 0 1 6 0 
128804.35 0 0 6 0 
128967.39 0 4 6 0 
128967.39 0 1 6 0 
129130.43 0 5 6 0 
129130.44 0 1 6 0 
129293.48 0 4 6 0 
129456.52 0 2 6 0 
129619.57 0 1 6 0 
129782.61 0 1 6 0 
129782.61 0 5 6 0 
129945.65 0 4 6 0 
130108.7 0 2 6 0 
130271.74 0 1 6 0 
130434.78 0 5 6 0 
130434.78 0 1 6 0 
130597.83 0 6 6 0 
130760.87 0 5 6 0 
130923.91 0 4 6 0 
131086.96 0 4 6 0 
131086.96 0 2 6 0 
131250 0 3 6 0 
131413.04 0 2 6 0 
131413.04 0 4 6 0 
131576.09 0 6 6 0 
131576.09 0 0 6 0 
131739.13 0 1 6 0 
131739.13 0 5 6 0 
131902.17 0 0 6 0 
132065.22 0 1 6 0 
132228.26 0 0 6 0 
132391.3 0 2 6 0 
132391.3 0 4 6 0 
132554.35 0 1 6 0 
132717.39 0 2 6 0 
132880.43 0 1 6 0 
133043.48 0 2 6 0 
133043.48 0 4 6 0 
133206.52 0 2 6 0 
133369.57 0 3 6 0 
133532.61 0 1 6 0 
133695.65 0 2 6 0 
133695.65 0 4 6 0 
133858.7 0 1 6 0 
134021.74 0 0 6 0 
134184.78 0 4 6 0 
134347.83 0 5 6 0 
134510.87 0 4 6 0 
134673.91 0 3 6 0 
134836.96 0 2 6 0 
135000 0 5 6 0 
135000 0 2 6 0 
135163.04 0 4 6 0 
135326.09 0 3 6 0 
135489.13 0 2 6 0 
135652.17 0 5 6 0 
135815.22 0 6 6 0 
135978.26 0 4 6 0 
136141.3 0 3 6 0 
136304.35 0 2 6 0 
136304.35 0 4 6 0 
136467.39 0 2 6 0 
136630.43 0 0 6 0 
136630.44 0 6 6 0 
136793.48 0 5 6 0 
136793.48 163.04 1 6 0 
136956.52 0 6 6 0 
136956.52 0 2 6 0 
137119.56 0 3 6 0 
137282.61 0 2 6 0 
137445.65 0 3 6 0 
137608.7 0 6 6 0 
137608.7 0 2 6 0 
137608.7 0 5 6 0 
137771.74 0 4 6 0 
137934.78 0 2 6 0 
138097.83 0 4 6 0 
138260.87 0 6 6 0 
138423.91 0 4 6 0 
138586.96 0 2 6 0 
138750 0 4 6 0 
138913.04 0 6 6 0 
138913.04 0 5 6 0 
138913.04 0 2 6 0 
139076.09 0 1 6 0 
139239.13 0 0 6 0 
139402.17 0 1 6 0 
139402.17 0 4 6 0 
139565.22 0 6 6 0 
139728.26 0 4 6 0 
139891.3 0 2 6 0 
140054.35 0 1 6 0 
140217.39 0 6 6 0 
140217.39 0 5 6 0 
140380.43 0 4 6 0 
140543.48 0 2 6 0 
140706.52 0 1 6 0 
140869.56 0 5 6 0 
140869.57 0 0 6 0 
141032.61 0 6 6 0 
141195.65 0 5 6 0 
141358.7 0 4 6 0 
141521.74 0 6 6 0 
141521.74 0 2 6 0 
141684.78 0 3 6 0 
141847.83 0 6 6 0 
141847.83 0 5 6 0 
141847.83 0 2 6 0 
142010.87 0 6 6 0 
142010.87 0 0 6 0 
142010.87 0 5 6 0 
142173.91 0 6 6 0 
142173.91 0 1 6 0 
142336.96 0 0 6 0 
142500 0 1 6 0 
142663.04 0 0 6 0 
142826.09 0 6 6 0 
142826.09 0 5 6 0 
142826.09 0 2 6 0 
142989.13 0 1 6 0 
143152.17 0 2 6 0 
143315.22 0 1 6 0 
143478.26 0 6 6 0 
143478.26 0 4 6 0 
143641.3 0 2 6 0 
143804.35 0 3 6 0 
143967.39 0 1 6 0 
144130.43 0 6 6 0 
144130.43 0 2 6 0 
144130.43 0 5 6 0 
144293.48 0 1 6 0 
144456.52 0 0 6 0 
144619.57 0 1 6 0 
144782.61 0 4 6 0 
144945.65 0 3 6 0 
145108.7 0 2 6 0 
145271.74 0 1 6 0 
145434.78 0 4 6 0 
145434.78 0 1 6 0 
145597.83 0 3 6 0 
145760.87 0 2 6 0 
145923.91 0 1 6 0 
146086.96 0 4 6 0 
146250 0 5 6 0 
146413.04 0 3 6 0 
146576.09 0 2 6 0 
146739.13 0 3 6 0 
146902.17 0 4 6 0 
147065.22 0 3 6 0 
147228.26 0 3 6 0 
147391.3 2282.61 0 6 0 
147391.3 2282.61 6 6 0 
147391.3 1956.52 5 6 0 
147391.3 0 4 6 0 
147391.3 0 2 6 0 
147391.3 1956.52 1 6 0 
147554.35 0 4 6 0 
147717.39 0 2 6 0 
147880.44 0 4 6 0 
148043.48 0 2 6 0 
148206.52 0 4 6 0 
148369.57 0 3 6 0 
148532.61 0 4 6 0 
148695.65 0 3 6 0 
148858.7 0 2 6 0 
149021.74 0 3 6 0 
149184.78 0 4 6 0 
149184.78 0 2 6 0 
